DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State
C00001,"Ashok - Bengal",,Howrah,"Howrah",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00002,"Bharat Stores - Bengal",,Howrah,"Howrah",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00003,"Ghar Sansar - Bengal",,Rishra,"Rishra",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00004,"Kailash Shaw - Bengal",,Kakinada,"Kakinada",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00005,"P Rauka - Bengal",,Alipore,"Alipore",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00006,"Radiant Agro - Bengal",,Behala,"Behala",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00007,"Ramakrishna - Bengal",,Laketown,"Laketown",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00008,"Sahil Singhania - Bengal",,Siliguri,"Siliguri",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00009,"Santosh Gupta - Bengal",,Liluah,"Liluah",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00010,"Shaw Enterprise - Bengal",,Talpukur,"Talpukur",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00011,"Shikandar Das - Bengal",,New Market,"New Market",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00012,"Birender Das - Bengal",,Dunlop,"Dunlop",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00013,"Kaushal Singh - Bengal",,Chuchura,"Chuchura",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00014,"Ramesh Bera - Bengal",,Amta,"Amta",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00015,"Shree Shyam Enterprise - Assam",,Silchar,"Silchar",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00016,"Subodh Kumar - Bengal",,Lalgung,"Lalgung",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00017,"Manoj Kumar Saraf - Bengal",,Muzafarpur,"Muzafarpur",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00018,"Sankari Majumdar - Bengal",,Barrackpore,"Barrackpore",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00019,"Sanjay Keshri - Bihar",,Munger,"Munger",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00020,"Banerjee Enterprise - Bengal",,Shrirampur,"Shrirampur",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00021,"Geelani - Bihar",,Kishangunj,"Kishangunj",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
C00022,"Gopal Agarwal - Bengal",,Rupnaraypur,"Rupnaraypur",M1,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,
,"MAHADEV BHANDAR",8961251436,Shyam Bazar to Bagh Bazar,"Shyam Bazar to Bagh Bazar",M1,Y,0,,0,N,0,,R,"C00012",,"SHYAMBAZAAR",,"",,,,,,,,0,,,,,
NE000220180403174720,"GANESH STORE",7044064001,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"237 G.T ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403174720,"GANESH STORE",7044064001,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"237 G.T ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403174941,"ANPURNA BHANDAR",9831424576,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"11 SHIV CHAND CHATTARJEE STREET BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403174941,"ANPURNA BHANDAR",9831424576,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"11 SHIV CHAND CHATTARJEE STREET BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175117,"PANCHKARI SADHUKHAN",9748485225,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"83/1 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175117,"PANCHKARI SADHUKHAN",9748485225,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"83/1 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175238,"SANJAY STORE",9830233165,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"11/3 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175238,"SANJAY STORE",9830233165,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"11/3 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175348,"RAJU STORE",9883191997,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"11/1 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175348,"RAJU STORE",9883191997,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"11/1 LALABABU SHIRE ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175519,"VIJAY STORE",9831250944,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"222 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175519,"VIJAY STORE",9831250944,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"222 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175951,"SHYAM STORE",9883840056,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"221 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403175951,"SHYAM STORE",9883840056,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"221 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180124,"K.P AGARWAL",9831440484,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"213 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180124,"K.P AGARWAL",9831440484,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"213 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180357,"HANUMAN STORE",9831722940,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"4/1 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180357,"HANUMAN STORE",9831722940,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"4/1 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180639,"LOKNATH IMITATION VEARITY",9663912883,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"69 RAMLOCHAN SAIR STREET BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180639,"LOKNATH IMITATION VEARITY",9663912883,Belur Bazar,"Belur Bazar",M1,Y,0,,0,N,0,,R,"C00009",,"69 RAMLOCHAN SAIR STREET BELUR BAZAR",,"",,,,,,,,0,,,,,
NE000220180403180748,"RISHI OIL STORE",9038579622,Belur Bazar,"Belur Bazar",SM1,Y,0,,0,N,0,,R,"C00009",,"8 GIRISH GHOSH ROAD BELUR BAZAR",,"",,,,,,,,0,,,,,
